utc,sensor,call_type,x_local,y_local,z_local,x_utm,y_utm,z_utm,lat,lon
2021-11-04 08:02:32,north,hf,55150.69635735512,24931.374542000005,-40.0,50456.866258203154,5010042.884482976,-40.0,45.1007142967985,-128.7138055307272
2021-11-04 08:03:29,south,hf,97694.67936051032,17080.876258297507,-40.0,7912.8832550479565,5002192.386199274,-40.0,45.00219757697763,-129.2437895516977
2021-11-04 08:03:28,south,hf,99637.73376701401,17428.488270641374,-40.0,5969.828848544261,5002539.998211618,-40.0,45.00396018362811,-129.2686369568993
2021-11-04 08:03:56,hf,pair,88699.67071104427,13337.750138367275,-40.0,16907.891904514006,4998449.260079344,-40.0,44.97486646507506,-129.12673310105095
2021-11-04 08:03:37,lf,pair,88691.43164306028,13399.776679175036,-40.0,16916.130972497995,4998511.286620151,-40.0,44.97542722626501,-129.12668854891538
2021-11-04 08:03:50,north,hf,78374.60864322787,29557.929723166853,-40.0,27232.953972330404,5014669.439664143,-40.0,45.12701325793195,-129.01176330815613
2021-11-04 08:03:57,north,hf,74438.12005630299,17827.664391294726,-40.0,31169.442559255287,5002939.174332271,-40.0,45.02461002590106,-128.95102853307785
2021-11-04 08:04:06,north,lf,68155.3733513077,28270.226353821443,-40.0,37452.18926425057,5013381.736294798,-40.0,45.12223781852361,-128.88131903015633
2021-11-04 08:04:06,north,lf,67181.85364762174,29782.740173975348,-40.0,38425.70896793653,5014894.250114951,-40.0,45.13641720088031,-128.87039986213216
2021-11-04 08:04:03,north,lf,66752.14339038618,24922.146855948096,-40.0,38855.419225172096,5010033.656796925,-40.0,45.09317290469996,-128.86049117917287
2021-11-04 08:04:08,north,lf,68699.38547599906,23060.233507186218,-40.0,36908.17713955921,5008171.743448162,-40.0,45.07523052145714,-128.8833898039981
2021-11-04 08:03:29,south,hf,97929.80435209136,17613.803407181822,-40.0,7677.758263466909,5002725.313348158,-40.0,45.006803589952156,-129.24727552572625
2021-11-04 08:03:49,south,hf,61509.862182610195,20688.682649661587,-40.0,44097.70043294808,5005800.192590638,-40.0,45.058652541216965,-128.79036892071522
2021-11-04 08:03:51,south,hf,97671.52258422435,17308.387022901283,-40.0,7936.04003133392,5002419.896963878,-40.0,45.00424947430474,-129.2437194907853
2021-11-04 08:04:15,south,lf,74667.3480327648,18135.48656770616,-40.0,30940.214582793473,5003246.996508682,-40.0,45.027214652270764,-128.95420921403263
2021-11-04 08:04:15,south,lf,69891.45459263785,16162.355263524018,-40.0,35716.10802292042,5001273.8652045,-40.0,45.01268594770308,-128.89208824776372
2021-11-04 08:04:20,lf,pair,88706.83316457403,13325.512723135042,-40.0,16900.729450984247,4998437.022664111,-40.0,44.974752070712526,-129.12681171036928
2021-11-04 08:04:36,north,hf,74363.35162035268,28206.984597698596,-40.0,31244.21099520559,5013318.494538675,-40.0,45.11758707963703,-128.95976950294605
2021-11-04 08:04:38,north,hf,69588.93422787258,29954.560843066294,-40.0,36018.62838768569,5015066.070784043,-40.0,45.13638083275561,-128.90101054218457
2021-11-04 08:04:31,north,hf,69359.24657264161,26486.54237630315,-40.0,36248.31604291666,5011598.052317279,-40.0,45.10547872560534,-128.89489491302956
2021-11-04 08:04:31,north,hf,71344.54022299105,25782.366078147486,-40.0,34263.02239256722,5010893.876019124,-40.0,45.097870761321325,-128.9193420572971
2021-11-04 08:05:04,south,hf,78885.90634965165,17713.299249774373,-40.0,26721.656265906626,5002824.809190751,-40.0,45.02063588137117,-129.00706919523856
2021-11-04 08:04:58,south,lf,76313.62894568365,20641.51308063768,-40.0,29293.93366987462,5005753.023021614,-40.0,45.048561327535204,-128.97733733633214
2021-11-04 08:04:47,south,lf,75115.39692481232,16878.48785569825,-40.0,30492.165690745955,5001989.997796674,-40.0,45.0156644085587,-128.95869420588136
2021-11-04 08:05:51,hf,pair,46205.83550873098,7505.703373225389,-40.0,59401.72710682729,4992617.213314202,-40.0,44.95022124598736,-128.5854117138153
2021-11-04 08:05:55,north,hf,73554.099360821,26145.20024166119,-40.0,32053.463254737275,5011256.710182638,-40.0,45.099662986367406,-128.94761196113902
2021-11-04 08:05:41,north,lf,66847.59165910381,29406.492791979774,-40.0,38759.97095645446,5014518.002732956,-40.0,45.13326614725054,-128.86582436847888
2021-11-04 08:05:04,south,hf,77476.91950651845,17385.3886485904,-40.0,28130.643109039826,5002496.898589566,-40.0,45.01863774984429,-128.9889764519025
2021-11-04 08:05:44,south,hf,97563.25836232532,17099.177257892523,-40.0,8044.304253232956,5002210.687198869,-40.0,45.00245231627361,-129.24214979087083
2021-11-04 08:05:58,south,hf,61563.659521773385,20640.83823302165,-40.0,44043.90309378489,5005752.348173998,-40.0,45.05818946987297,-128.7910053006134
2021-11-04 08:05:23,south,hf,78707.86041730389,18090.168598341785,-40.0,26899.70219825438,5003201.678539318,-40.0,45.02412839618796,-129.00517577944288
2021-11-04 08:05:50,south,hf,78591.74881120707,17900.507093464217,-40.0,27015.8138043512,5003012.01703444,-40.0,45.0225078097001,-129.00353192989647
2021-11-04 08:05:39,south,lf,74379.26360663233,17361.372691399603,-40.0,31228.29900892594,5002472.882632376,-40.0,45.02047402677212,-128.9498514747218
2021-11-04 08:05:52,hf,pair,46217.21137818592,7434.995354663326,-40.0,59390.35123737235,4992546.50529564,-40.0,44.9495807173844,-128.58549360192524
2021-11-04 08:06:13,lf,pair,47759.77920845373,9078.643321842941,-40.0,57847.78340710454,4994190.153262819,-40.0,44.963349440845164,-128.60639315207598
2021-11-04 08:06:20,lf,pair,88769.36173562464,13263.293420734548,-40.0,16838.200879933633,4998374.803361711,-40.0,44.97415271552649,-129.12754064735145
2021-11-04 08:06:01,north,hf,74437.88049111317,28822.3651337196,-40.0,31169.6821244451,5013933.875074696,-40.0,45.12304720888579,-128.96128770464375
2021-11-04 08:05:52,north,hf,64615.49229092362,28043.39732979406,-40.0,40992.07032463465,5013154.9072707705,-40.0,45.12251159095571,-128.83633636689981
2021-11-04 08:06:49,north,lf,48593.370203780076,15343.467539565778,-40.0,57014.1924117782,5000454.977480542,-40.0,45.01895499133749,-128.62241438967288
2021-11-04 08:06:05,south,hf,97116.48451758178,17060.657192078186,-40.0,8491.078097976497,5002172.167133055,-40.0,45.002416709999096,-129.23647700467345
2021-11-04 08:06:41,south,hf,60809.31116228775,19966.35018707572,-40.0,44798.251453270525,5005077.860128052,-40.0,45.05263335432264,-128.78086263150178
2021-11-04 08:06:06,south,hf,94782.1613911652,17181.20913076217,-40.0,10825.401224393077,5002292.719071738,-40.0,45.00510598315859,-129.20714941813716
2021-11-04 08:06:57,south,hf,49487.19619296488,17484.444650228135,-40.0,56120.36642259339,5002595.954591204,-40.0,45.03757638329159,-128.63559187249547
2021-11-04 08:05:57,south,lf,97556.70729424758,17163.093596717295,-40.0,8050.855321310693,5002274.603537694,-40.0,45.00302880356045,-129.2421295180746
2021-11-04 08:07:04,hf,pair,46213.795740439346,7280.764367675106,-40.0,59393.76687511893,4992392.274308652,-40.0,44.94820104592643,-128.585316071682
2021-11-04 08:07:28,lf,pair,49419.08508873972,10818.751582750672,-40.0,56188.477526818555,4995930.261523727,-40.0,44.97790510193123,-128.62886093468842
2021-11-04 08:07:44,north,hf,70931.31227036464,24741.16088986445,-40.0,34676.250345193635,5009852.670830841,-40.0,45.088819627275846,-128.91315254543005
2021-11-04 08:07:33,north,hf,67428.82215272725,25030.563492117035,-40.0,38178.74046283102,5010142.073433094,-40.0,45.09370289137288,-128.8691454227132
2021-11-04 08:07:27,north,hf,69905.70297956881,26120.815496323088,-40.0,35701.85963598946,5011232.325437299,-40.0,45.10184591298088,-128.90146559536495
2021-11-04 08:07:29,north,hf,69755.60516980417,25005.804812409988,-40.0,35851.9574457541,5010117.314753386,-40.0,45.091960471418346,-128.89853629777764
2021-11-04 08:07:31,south,hf,70989.5711653544,20563.81720806182,-40.0,34617.991450203874,5005675.327149038,-40.0,45.051378017359276,-128.91001923133052
2021-11-04 08:07:39,south,hf,52020.3448647699,16745.078516256643,-40.0,53587.217750788375,5001856.588457233,-40.0,45.02936435932169,-128.6669403763217
2021-11-04 08:07:47,south,hf,48494.0386483682,17017.239548748326,-40.0,57113.52396719007,5002128.749489725,-40.0,45.03401146046874,-128.62263218277354
2021-11-04 08:07:45,hf,pair,46431.14569798402,7569.492547209154,-40.0,59176.41691757425,4992681.002488186,-40.0,44.95065323926539,-128.5883099931836
2021-11-04 08:08:06,hf,pair,88819.58277111387,13445.830709377477,-40.0,16787.979844444402,4998557.340650354,-40.0,44.97575239475677,-129.12834859222906
2021-11-04 08:08:07,lf,pair,46424.729520125285,7246.8014945773875,-40.0,59182.83309543299,4992358.311435553,-40.0,44.94776617387915,-128.58794762681086
2021-11-04 08:08:32,north,hf,64426.119888465866,26385.989805577632,-40.0,41181.442727092406,5011497.499746554,-40.0,45.10779222422571,-128.8324236452034
2021-11-04 08:08:19,south,hf,71928.65661371312,17747.783222564376,-40.0,33678.90600184516,5002859.293163541,-40.0,45.02554724497542,-128.91927169709962
2021-11-04 08:08:18,south,hf,93507.7313152798,17160.218799905124,-40.0,12099.83130027847,5002271.728740881,-40.0,45.00579420932005,-129.19105243213366
2021-11-04 08:08:33,south,hf,74738.80280092948,17651.63077680411,-40.0,30868.759814628793,5002763.14071778,-40.0,45.02283537205834,-128.95466059530878
2021-11-04 08:09:08,hf,pair,46336.48983443331,7356.265021554203,-40.0,59271.07278112496,4992467.7749625305,-40.0,44.948801514607155,-128.58692982839887
2021-11-04 08:08:52,north,hf,74930.23339782393,28646.507024522038,-40.0,30677.32921773434,5013758.016965498,-40.0,45.12114642572394,-128.967349348383
2021-11-04 08:08:54,north,lf,49273.4801004823,15261.074027149056,-40.0,56334.08251507597,5000372.583968125,-40.0,45.01779228100801,-128.63093212683103
2021-11-04 08:08:57,south,hf,59813.20217498758,22491.7452443572,-40.0,45794.360440570694,5007603.255185333,-40.0,45.075889713168664,-128.77055951104143
2021-11-04 08:08:52,south,lf,51130.38230700737,11843.840989958355,-40.0,54477.1803085509,4996955.350930935,-40.0,44.98601793149699,-128.65136491779913
2021-11-04 08:09:52,hf,pair,51550.18763101198,12380.887008399251,-40.0,54057.374984546295,4997492.396949376,-40.0,44.99056560154321,-128.6571388500187
2021-11-04 08:09:31,lf,pair,48280.68174348395,9628.126843817367,-40.0,57326.880872074325,4994739.636784794,-40.0,44.967948211908826,-128.61344801368196
2021-11-04 08:09:48,north,hf,73674.44698908507,25373.87986487886,-40.0,31933.115626473198,5010485.389805855,-40.0,45.09267766113925,-128.94841372024894
2021-11-04 08:09:14,north,hf,73069.68265992386,25934.50816835667,-40.0,32537.879955634417,5011046.018109333,-40.0,45.098096485207634,-128.94129185590162
2021-11-04 08:09:38,north,hf,70994.27899565936,25304.479867291844,-40.0,34613.28361989891,5010415.989808268,-40.0,45.09382210881638,-128.91447084901395
2021-11-04 08:09:28,north,hf,68854.04263585883,25636.018999364394,-40.0,36753.51997969944,5010747.5289403405,-40.0,45.09819367455524,-128.88772151398726
2021-11-04 08:09:54,north,lf,64451.04999272078,27086.182575597035,-40.0,41156.512622837494,5012197.692516574,-40.0,45.11404633954488,-128.83337981812906
2021-11-04 08:09:34,south,hf,88792.61454272181,13633.711071061323,-40.0,16814.948072836458,4998745.221012037,-40.0,44.977452324136394,-129.12818832055686
2021-11-04 08:09:34,south,hf,61310.67008857369,20556.046841976364,-40.0,44296.892526984586,5005667.5567829525,-40.0,45.057592694870436,-128.78773168588012
2021-11-04 08:09:58,south,lf,59150.616832719934,19028.921893727344,-40.0,46456.94578283834,5004140.431834703,-40.0,45.04529995572144,-128.7590592621478
